what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1619058386509
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1619058386509
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1619058386509
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1619058386509
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1619058386509
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1619058386509
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1619058386509
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1619058386509
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1619058386509
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1619058386509
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1619058386509
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1619058386509
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1619058386509
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1619058386509
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1619058386509
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1619058386509
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1619058386509
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1619058386509
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1619058386509
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1619058386509
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1619058386509
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1619058386509
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1619058386509
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1619058386509
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1619058386509
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1619058386509
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1619058386509
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1619058386509
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1619058386509
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1619058386509
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1619058386509
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1619058386509
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1619058386509
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1619058386509
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1619058386509
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1619058386509
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1619058386509
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1619058386509
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1619058386509
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1619058386509
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1619058386509
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1619058386509
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1619058386509
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1619058386509
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1619058386509
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1619058386509
os,sysinfo,,,"win32",1619058386509
arch,sysinfo,,,"x86",1619058386509
ws,sysinfo,,,"win32",1619058386509
locale,sysinfo,,,"en_NZ",1619058386509
processors,sysinfo,,,"8",1619058386509
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1619058386509
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1619058386509
java.specification.name,sysinfo,,,"Java Platform API Specification",1619058386509
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1619058386509
java.specification.version,sysinfo,,,"1.6",1619058386509
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1619058386509
java.version,sysinfo,,,"1.6.0_23",1619058386509
java.vm.info,sysinfo,,,"mixed mode",1619058386509
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1619058386509
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1619058386509
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1619058386509
java.vm.specification.version,sysinfo,,,"1.0",1619058386509
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1619058386509
java.vm.version,sysinfo,,,"19.0-b09",1619058386509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058395109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058402209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058409409
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1619058412143
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1619058412245
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1619058412341
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1619058412341
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1619058412341
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1619058412341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058413987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058420080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058451892
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1619058451935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058453764
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1619058461197
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1619058461203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058516860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1619058516872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1619058516872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058517391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058533592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058536949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058538347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058539789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058560944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1619058560960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1619058560960
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1619058561220
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1619058561232
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1619058561348
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1619058561376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058563327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058566937
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1619058576002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058576286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058577940
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1619058579935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058581599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058584614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058591276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058597143
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619058598060
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1619058598591
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619058598610
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619058598688
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1619058599118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1619058599377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619058599651
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1619058599763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619058600401
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1619058604451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058604756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058605900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619058640741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619058643412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058667111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058749060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058761283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058765992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1619058766745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619058767293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619058782202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619058782452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619058782790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619058783195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058826802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058833337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058841045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058867408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058867767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058868609
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1619058872568
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619058872577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058876044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058893792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1619058895265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619058895546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619058897248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058900854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058902135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619058902864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059180993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059193003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059197525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619059202859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619059203676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619059205131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619059205567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059205971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059213601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619059217434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619059218260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619059218917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1619059219528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059220836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059225331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059226388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059237363
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1619059288380
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619059288582
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1619059289706
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619059299070
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1619059301305
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619059301615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059308811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059399721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1619059400995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619059401535
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619059402554
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1619059402687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059404354
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1619059407744
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1619059407747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059409887
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1619059409898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1619059409898
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619059410919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1619059411369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619059411713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619059412095
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619059413207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059414808
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1619059416732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059417415
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1619059417426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1619059417426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059417474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059420842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059423949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059426638
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1619059428796
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619059429007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1619059445103
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619059449361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059451435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059454382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059454481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059456781
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1619059456788
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619059479028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059507776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059542016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059544313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059547463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1619059549664
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619059557706
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619059557984
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619059558039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059562023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059617007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059617523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059620196
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1619059621073
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619059621264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059622100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1619059622119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059640861
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1619059648472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059652734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059653224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059653402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1619059661507
